depth,phi,theta
1471,11236,8540
1450,10701,8436
1452,10921,8470
1461,11136,8499
1472,11368,8532
1450,10836,8440
1443,11054,8470
1462,11270,8496
1478,11500,8525
1449,10969,8444
1447,11188,8470
1462,11402,8492
1474,11633,8517
1445,11102,8448
1448,11321,8471
1468,11535,8489
1470,11765,8510
1449,11237,8452
1451,11454,8471
1452,11668,8485
1458,11896,8502
1447,11371,8456
1457,11588,8471
1470,11801,8481
1458,12029,8494
1454,11505,8460
1453,11721,8471
1459,11934,8478
1458,12160,8487
1462,11640,8463
1469,11855,8471
1455,12066,8474
1461,12291,8479
1465,11774,8468
1451,11989,8471
1460,12199,8470
1476,12423,8471
1457,11909,8472
1458,12122,8471
1464,12332,8466
1484,12554,8463
1456,12044,8475
1462,12256,8472
1472,12464,8463
1487,12686,8456
1460,12179,8479
1464,12391,8471
1471,12596,8459
1489,12816,8448
1462,12314,8483
1467,12524,8471
1478,12729,8455
1496,12947,8440
1480,12450,8487
1471,12657,8472
1485,12861,8451
1504,13079,8432
1486,12585,8490
1496,12792,8471
1489,12993,8448
1512,13209,8424
1502,12722,8494
1501,12926,8471
1512,13126,8444
1523,13338,8417
1511,12857,8498
1519,13060,8471
1524,13258,8440
1533,13470,8409
1518,12992,8501
1523,13195,8471
1535,13390,8437
1533,13600,8401
1533,13129,8505
1537,13328,8471
1549,13523,8432
1551,13729,8394
1551,13265,8508
1554,13464,8470
1553,13655,8429
1555,13860,8386
1560,13401,8512
1565,13598,8470
1563,13788,8424
1565,13989,8378
1574,13538,8515
1570,13731,8470
1571,13920,8420
1578,14119,8370
1582,13674,8519
1579,13867,8469
1587,14051,8417
1588,14249,8362
1595,13811,8522
1600,14001,8469
1598,14184,8413
1609,14378,8355
1611,13948,8525
1621,14135,8468
1624,14316,8409
1620,14508,8347
1637,14085,8528
1637,14270,8468
1632,14447,8405
1645,14637,8339
1659,14221,8531
1657,14404,8468
1654,14580,8401
1661,14766,8332
1680,14360,8534
1687,14538,8467
1673,14711,8397
1690,14895,8324
1703,14496,8537
1708,14674,8466
1713,14843,8393
1714,15024,8317
1730,14635,8540
1731,14808,8466
1735,14976,8389
1732,15152,8309
1753,14772,8542
1747,14944,8465
1750,15107,8385
1749,15281,8302
1779,14909,8545
1778,15078,8464
1775,15238,8381
1766,15410,8294
1799,15048,8548
1796,15212,8463
1796,15371,8377
1802,15538,8287
1822,15185,8550
1823,15348,8463
1824,15502,8373
1825,15667,8279
1859,15323,8553
1856,15482,8462
1857,15634,8369
1853,15795,8272
1894,15462,8555
1889,15617,8461
1884,15766,8365
1886,15922,8265
1927,15599,8557
1931,15753,8459
1925,15897,8361
1916,16051,8258
1977,15737,8559
1969,15887,8459
1961,16029,8357
1939,16179,8251
2021,15876,8561
2019,16021,8458
1994,16160,8353
1975,16307,8244
2065,16015,8563
2050,16157,8456
2028,16291,8349
2007,16435,8237
2120,16154,8565
2084,16292,8455
2072,16424,8345
2042,16562,8230
2165,16292,8566
2138,16427,8454
2110,16555,8341
2083,16690,8223
2221,16430,8568
2190,16562,8453
2160,16686,8337
2124,16818,8216
2283,16570,8569
2257,16697,8451
2217,16818,8333
2182,16945,8209
2354,16708,8571
2309,16833,8450
2278,16949,8329
2250,17073,8203
2422,16847,8572
2382,16967,8448
2340,17081,8325
2302,17200,8196
2452,16987,8573
2450,17102,8447
2397,17211,8322
2350,17326,8190
2451,17125,8574
2479,17237,8445
2479,17342,8318
2423,17454,8184
2453,17264,8574
2493,17373,8444
2518,17473,8314
2495,17581,8177
2460,17404,8575
2490,17507,8442
2532,17605,8310
2554,17708,8171
2461,17543,8576
2498,17643,8440
2537,17736,8306
2566,17835,8165
2465,17683,8576
2505,17778,8438
2545,17868,8302
2581,17962,8159
2478,17822,8577
2511,17913,8437
2557,17998,8298
2593,18089,8153
2484,17960,8577
2520,18048,8435
2567,18129,8294
2607,18215,8147
2496,18099,8577
2537,18183,8433
2577,18261,8291
2623,18342,8141
2505,18240,8577
2554,18318,8431
2593,18391,8287
2646,18469,8136
2524,18379,8576
2566,18454,8428
2614,18522,8283
2658,18595,8130
2543,18518,8576
2579,18588,8427
2633,18654,8279
2679,18722,8125
2557,18658,8576
2600,18725,8424
2652,18784,8275
2698,18849,8119
2581,18797,8575
2624,18859,8422
2670,18916,8272
2723,18975,8114
2598,18937,8574
2648,18994,8419
2695,19046,8268
2742,19101,8109
2584,19076,8574
2673,19129,8417
2724,19177,8264
2773,19228,8104
2090,19216,8573
2692,19264,8415
2751,19307,8261
2801,19354,8099
2120,19356,8571
2665,19399,8412
2782,19439,8257
2827,19480,8095
2228,19495,8570
2175,19535,8409
2809,19569,8254
2869,19607,8090
2739,19634,8569
2209,19670,8407
2797,19701,8250
2894,19733,8085
2761,19775,8567
2346,19804,8404
2273,19831,8246
2937,19860,8080
2783,19914,8565
2863,19939,8402
2317,19961,8243
2971,19986,8076
2853,20053,8564
2830,20075,8399
2373,20092,8239
2383,20112,8072
2849,20193,8562
2933,20209,8396
3000,20223,8236
2440,20238,8068
2941,20332,8560
2990,20345,8393
2927,20354,8232
2488,20365,8064
2757,20471,8557
2986,20480,8390
3088,20485,8229
3164,20491,8060
2789,20612,8555
3104,20614,8387
3168,20615,8225
3215,20617,8056
3071,20751,8552
3165,20750,8384
3224,20745,8222
3268,20743,8052
3176,20889,8550
3225,20884,8381
3298,20876,8219
3264,20869,8049
3241,21029,8547
3268,21019,8378
3267,21007,8215
3359,20995,8045
3312,21168,8544
3365,21153,8375
3309,21137,8212
3431,21122,8042
3347,21307,8541
3443,21289,8371
3473,21269,8208
3556,21248,8039
3138,21447,8537
3531,21424,8367
3582,21399,8205
3635,21375,8036
3038,21586,8534
3582,21558,8364
3659,21529,8202
3704,21501,8033
3118,21724,8531
3237,21693,8361
3765,21659,8199
3720,21627,8030
3220,21864,8527
3215,21827,8357
3828,21790,8196
3922,21753,8028
3673,22003,8523
3371,21962,8353
3985,21921,8193
4040,21880,8025
3406,22141,8519
4026,22096,8350
4108,22052,8190
4155,22006,8022
3495,22281,8515
4184,22232,8346
4098,22182,8187
4275,22133,8020
3298,22419,8511
3301,22366,8342
4362,22313,8183
4420,22259,8018
3489,22558,8506
3280,22500,8339
4524,22442,8181
4565,22385,8016
3613,22695,8502
3313,22634,8335
3420,22574,8177
4732,22511,8014
3374,22834,8497
3398,22768,8332
4764,22704,8175
4738,22639,8012
3135,22972,8493
2822,22903,8327
2771,22834,8172
2765,22765,8010
2677,23111,8488
2770,23036,8324
2743,22965,8169
2723,22892,8008
2651,23249,8483
2746,23171,8319
2751,23095,8166
2716,23019,8006
2655,23388,8477
2674,23305,8315
2762,23226,8163
2752,23145,8005
2644,23525,8472
2654,23439,8311
2754,23357,8160
4555,23271,8004
2768,23663,8467
2679,23572,8307
2815,23487,8158
4506,23398,8003
4471,23800,8462
2935,23707,8303
2772,23617,8155
4448,23526,8002
4431,23937,8456
4437,23841,8299
4428,23748,8152
4424,23652,8001
4418,24076,8450
4409,23975,8294
4404,23878,8150
4408,23780,8000
3613,24214,8444
3575,24109,8290
3567,24010,8147
3542,23907,7999
3610,24350,8438
3585,24242,8286
3559,24140,8144
3543,24034,7998
3624,24487,8432
3585,24375,8282
3563,24270,8142
3543,24161,7998
3623,24624,8426
3609,24510,8277
3563,24400,8140
3543,24289,7997
3610,24760,8419
3597,24643,8273
3567,24530,8137
3543,24416,7997
3610,24898,8413
3609,24776,8268
3576,24662,8135
3549,24544,7997
3615,25034,8407
3614,24910,8264
3583,24793,8132
3555,24672,7997
2638,25171,8399
3651,25043,8259
3598,24923,8130
3560,24799,7997
2630,25307,8393
3938,25176,8255
4195,25053,8128
4353,24926,7997
2583,25443,8386
3648,25309,8250
3978,25184,8125
4061,25054,7997
2523,25578,8379
3514,25443,8245
3678,25314,8123
3582,25183,7998
3228,25714,8372
3432,25576,8241
3678,25445,8121
3577,25310,7998
3436,25850,8365
3646,25709,8236
3680,25576,8119
3624,25439,7998
3444,25987,8357
3723,25842,8231
3684,25707,8116
3647,25567,7999
3209,26122,8350
3631,25976,8226
3689,25837,8114
3660,25695,8000
3470,26257,8343
3134,26107,8222
3797,25968,8113
3620,25823,8000
3406,26391,8336
3621,26241,8217
3230,26098,8110
3750,25953,8001
3394,26526,8328
3566,26373,8212
3736,26230,8108
3736,26081,8002
3350,26661,8320
3534,26505,8208
3725,26360,8106
3737,26211,8003
3311,26796,8313
3494,26638,8202
3660,26492,8104
3732,26339,8004
3279,26931,8304
3446,26771,8198
3601,26622,8102
3747,26469,8005
3249,27065,8297
3406,26904,8192
3569,26752,8100
3738,26596,8007
3196,27198,8289
3375,27035,8188
3520,26883,8099
3694,26727,8008
2900,27332,8281
3279,27168,8183
3489,27013,8097
3505,26856,8009
2687,27467,8273
2903,27299,8178
3378,27145,8095
3537,26985,8011
2488,27600,8265
2694,27432,8173
2901,27276,8093
3540,27115,8013
2487,27734,8256
2483,27564,8168
2692,27407,8091
2908,27244,8014
2515,27867,8248
2468,27697,8163
2491,27538,8090
2702,27375,8016
2539,27998,8240
2491,27827,8158
2451,27668,8088
2504,27503,8018
2574,28132,8232
2524,27959,8154
2476,27799,8087
2435,27633,8020
2616,28265,8223
2547,28091,8148
2511,27929,8085
2462,27764,8021
2647,28397,8215
2585,28223,8143
2542,28061,8083
2488,27895,8023
0,28531,8206
2626,28355,8138
2564,28193,8082
2518,28025,8025
994,28663,8198
0,28487,8133
2602,28324,8080
2547,28157,8027
967,28795,8189
995,28619,8128
2646,28454,8079
2581,28286,8030
972,28926,8181
963,28748,8124
1009,28585,8077
2624,28417,8031
3051,29057,8173
959,28880,8119
971,28716,8076
0,28548,8034
3085,29189,8164
2923,29011,8114
960,28848,8074
973,28679,8036
3083,29321,8155
3114,29142,8109
2821,28980,8072
947,28811,8038
3096,29453,8146
3130,29274,8103
3085,29111,8071
983,28943,8040
3047,29583,8138
3138,29406,8098
3149,29242,8070
3038,29074,8043
2765,29715,8129
3122,29535,8094
3167,29373,8069
3134,29204,8045
2716,29844,8121
2806,29667,8089
3159,29504,8067
3182,29336,8048
2830,29974,8112
2710,29798,8084
2839,29635,8066
3174,29468,8050
2920,30106,8103
2801,29928,8079
2740,29767,8065
2897,29600,8053
2762,30235,8095
2942,30060,8074
2778,29899,8063
2755,29733,8055
2672,30366,8086
2832,30190,8069
2996,30030,8062
2738,29866,8057
2594,30495,8077
2697,30322,8064
2887,30161,8061
2937,29996,8060
2524,30625,8068
2617,30452,8059
2727,30292,8060
2941,30130,8062
2466,30754,8060
2545,30582,8055
2646,30424,8058
2739,30262,8065
2409,30884,8051
2486,30712,8050
2562,30556,8057
2657,30394,8068
2344,31013,8043
2423,30843,8045
2507,30687,8056
2579,30528,8070
2302,31141,8034
2363,30973,8040
2444,30818,8055
2512,30661,8073
2520,31271,8025
2309,31103,8035
2378,30951,8053
2454,30794,8075
2617,31399,8017
2365,31232,8031
2326,31082,8052
2380,30927,8078
2672,31527,8009
2631,31363,8026
2312,31214,8052
2338,31061,8080
2614,31655,8001
2623,31493,8021
2530,31346,8050
2308,31194,8083
2535,31785,7992
2575,31623,8017
2492,31478,8049
2438,31327,8086
2322,31912,7984
2539,31754,8012
2481,31609,8048
2422,31462,8088
3031,32040,7976
2328,31883,8008
2530,31741,8047
2459,31595,8090
2631,32168,7967
2828,32012,8003
2335,31873,8046
2520,31729,8093
2891,32296,7959
2778,32142,7999
2659,32005,8045
2350,31864,8095
2977,32423,7951
2853,32272,7994
2738,32137,8044
2661,31998,8098
2645,32551,7943
2917,32402,7990
2782,32269,8042
2649,32132,8100
2627,32678,7935
2844,32531,7986
2852,32401,8041
2724,32266,8103
2797,32804,7927
2581,32661,7981
2905,32533,8041
2763,32402,8105
3099,32931,7919
2626,32790,7977
2568,32666,8039
2809,32536,8108
2666,33058,7911
2810,32920,7972
2570,32798,8038
2641,32672,8110
2516,33185,7903
3106,33050,7968
2626,32929,8037
2893,32807,8112
2514,33311,7896
2625,33179,7964
3111,33062,8036
3003,32941,8114
2571,33438,7888
2510,33308,7960
3093,33194,8035
3113,33076,8116
2601,33564,7881
2504,33438,7955
2619,33326,8034
3098,33212,8119
2685,33690,7874
2539,33567,7951
2501,33458,8033
3074,33347,8121
2799,33817,7866
2641,33696,7948
2489,33591,8032
2973,33483,8123
2964,33942,7859
2746,33824,7944
2526,33723,8031
2496,33619,8125
2961,34068,7852
2733,33954,7939
2537,33855,8030
2478,33755,8127
2946,34194,7845
2948,34083,7935
2609,33988,8029
2485,33890,8129
2933,34319,7838
2938,34212,7932
2717,34121,8028
2553,34026,8130
2932,34444,7831
2948,34342,7928
2901,34253,8027
2617,34163,8132
2925,34570,7825
2937,34470,7924
2941,34386,8025
2674,34298,8134
2920,34696,7818
2921,34599,7920
2931,34518,8024
2755,34436,8135
2916,34820,7812
2931,34729,7916
2948,34650,8023
2952,34572,8137
2916,34946,7805
2928,34857,7913
2945,34784,8022
2949,34708,8138
2911,35071,7799
2926,34987,7909
2938,34916,8021
2951,34845,8140
2914,35196,7792
2926,35115,7906
2935,35048,8020
2945,34981,8141
2886,35320,7786
2899,35244,7902
2900,35181,8019
2904,35118,8143
2836,35446,7781
2914,35372,7899
2676,35314,8017
2482,35254,8144
2354,35571,7774
2422,35502,7895
2430,35448,8016
2454,35392,8145
2254,35696,7769
2442,35630,7892
2439,35580,8015
2450,35530,8145
2254,35820,7763
2412,35760,7888
2439,35713,8014
2450,35666,8147
2267,35945,7758
2351,35888,7885
2443,35846,8012
2452,35803,8148
2274,68,7753
2356,17,7882
2446,35978,8012
2453,35940,8148
2296,192,7748
2441,145,7879
2439,111,8010
2471,77,8149
2359,318,7742
2471,273,7876
2531,244,8009
2740,215,8150
2517,443,7737
2561,403,7873
3003,378,8007
2945,353,8150
2714,567,7732
2943,533,7870
2858,510,8006
2904,491,8150
3021,692,7727
2987,661,7867
2914,644,8004
2876,628,8151
3033,816,7723
3056,789,7864
2924,776,8004
2880,765,8151
3060,938,7719
3073,917,7861
3028,908,8002
2948,902,8151
3079,1063,7714
3090,1046,7859
3116,1042,8001
3055,1039,8152
3102,1187,7710
3114,1176,7855
3128,1176,7999
3129,1179,8151
3122,1312,7706
3144,1305,7853
3168,1310,7997
3191,1317,8151
3156,1437,7702
3173,1433,7850
3192,1443,7996
3138,1455,8150
3178,1561,7698
3207,1562,7848
3154,1575,7995
3172,1593,8150
3215,1684,7694
3199,1690,7845
3173,1708,7993
3215,1730,8150
3246,1808,7691
3227,1819,7843
3211,1841,7992
3248,1868,8149
3273,1932,7688
3301,1947,7841
3245,1975,7990
3275,2007,8148
3311,2058,7684
3337,2077,7838
3370,2109,7988
3406,2144,8147
3345,2181,7681
3380,2205,7836
3416,2242,7987
3456,2283,8146
3391,2305,7678
3424,2335,7833
3466,2375,7985
3494,2420,8145
3433,2430,7675
3470,2463,7831
3505,2508,7983
3551,2558,8144
3476,2553,7673
3519,2591,7829
3564,2641,7982
3596,2696,8143
3528,2677,7670
3571,2720,7827
3609,2775,7980
3529,2833,8142
3570,2801,7667
3619,2850,7825
3578,2909,7978
3568,2974,8140
3626,2926,7665
3636,2979,7823
3578,3042,7976
3631,3111,8138
3662,3050,7663
3582,3108,7821
3641,3176,7974
3613,3249,8136
3471,3175,7661
3641,3236,7819
3669,3309,7972
3541,3388,8134
3305,3298,7659
3490,3365,7817
3602,3440,7971
3479,3524,8133
3186,3423,7657
3322,3493,7816
3507,3575,7969
3414,3662,8131
3073,3547,7656
3210,3622,7814
3353,3708,7967
3370,3801,8129
2939,3673,7654
3043,3753,7812
3180,3843,7964
3303,3940,8126
2838,3798,7652
2921,3881,7810
3028,3976,7962
3156,4078,8124
2751,3922,7651
2814,4011,7808
2906,4109,7960
3004,4216,8121
2670,4047,7650
2731,4140,7807
2814,4243,7958
2892,4352,8119
2587,4170,7650
2658,4267,7806
2729,4375,7956
2789,4491,8116
2516,4295,7649
2566,4397,7804
2623,4508,7955
2677,4629,8113
2431,4419,7648
2486,4526,7803
2533,4643,7952
2569,4767,8110
2345,4546,7647
2403,4658,7801
2449,4776,7949
2490,4906,8106
2269,4671,7647
2335,4786,7800
2377,4910,7947
2398,5044,8103
2211,4797,7646
2260,4915,7799
2311,5043,7945
2336,5181,8100
2153,4921,7646
2192,5044,7798
2243,5175,7943
2280,5318,8097
2103,5046,7646
2142,5173,7796
2185,5309,7940
2217,5455,8093
2065,5171,7647
2086,5302,7796
2127,5442,7938
2151,5594,8089
2019,5297,7646
2042,5434,7794
2066,5578,7935
2079,5732,8085
1969,5424,7646
1986,5563,7793
2005,5711,7933
2032,5869,8082
1910,5549,7647
1931,5693,7791
1958,5844,7930
1979,6008,8077
1872,5674,7648
1887,5823,7790
1905,5978,7927
1924,6143,8073
1830,5800,7648
1843,5951,7790
1865,6110,7925
1877,6280,8069
1798,5925,7649
1813,6081,7789
1830,6242,7923
1844,6418,8064
1772,6051,7650
1780,6211,7788
1796,6377,7920
1810,6556,8060
1738,6179,7650
1747,6343,7787
1767,6511,7917
1789,6694,8055
1712,6305,7652
1722,6472,7786
1741,6645,7914
1757,6831,8050
1686,6432,7652
1699,6602,7785
1716,6778,7911
1723,6967,8045
1660,6559,7654
1687,6731,7785
1686,6910,7909
1692,7104,8041
1641,6685,7655
1658,6861,7784
1652,7044,7906
1652,7240,8036
1620,6811,7657
1623,6991,7783
1624,7177,7903
1623,7378,8030
1586,6938,7658
1592,7123,7782
1591,7312,7899
1593,7515,8025
1566,7067,7659
1571,7253,7781
1576,7445,7897
1569,7652,8019
1550,7194,7661
1548,7384,7781
1549,7577,7894
1546,7788,8014
1516,7322,7663
1530,7514,7780
1535,7711,7890
1538,7924,8009
1517,7448,7665
1496,7644,7779
1502,7843,7888
1516,8060,8003
1486,7575,7667
1488,7774,7779
1487,7977,7884
1506,8196,7997
1473,7704,7669
1472,7904,7779
1477,8110,7881
1471,8333,7991
1455,7834,7670
1458,8037,7777
1463,8245,7877
1461,8469,7985
1443,7961,7673
1448,8168,7776
1448,8378,7874
1442,8606,7979
1427,8089,7675
1428,8298,7776
1435,8510,7871
1433,8741,7973
1415,8218,7677
1415,8429,7776
1417,8643,7868
1420,8876,7967
1394,8346,7680
1397,8559,7775
1406,8776,7865
1410,9011,7961
1385,8475,7682
1383,8690,7775
1391,8909,7861
1398,9146,7954
1374,8603,7685
1375,8823,7774
1379,9043,7857
1391,9283,7947
1363,8733,7687
1364,8954,7774
1363,9177,7854
1387,9417,7941
1351,8863,7689
1356,9084,7773
1371,9309,7851
1372,9552,7934
1342,8992,7692
1345,9216,7773
1365,9442,7847
1359,9687,7927
1339,9121,7695
1343,9347,7772
1349,9575,7844
1343,9822,7921
1328,9251,7698
1342,9478,7772
1342,9708,7840
1344,9956,7914
1333,9381,7700
1332,9609,7772
1323,9841,7837
1330,10091,7907
1327,9512,7703
1325,9743,7771
1324,9974,7833
1322,10226,7900
1323,9643,7706
1313,9874,7770
1312,10108,7829
1316,10360,7893
1308,9773,7709
1302,10005,7770
1299,10240,7825
1312,10494,7885
1301,9903,7712
1303,10138,7769
1300,10373,7821
1305,10627,7878
1292,10033,7715
1293,10269,7769
1295,10505,7818
1301,10761,7871
1287,10164,7718
1288,10401,7769
1296,10638,7814
1293,10894,7864
1282,10296,7721
1282,10532,7768
1288,10770,7810
1288,11027,7857
1282,10426,7724
1286,10665,7768
1289,10903,7806
1290,11162,7849
1277,10560,7726
1281,10798,7767
1289,11037,7802
1289,11295,7841
1273,10691,7729
1278,10931,7766
1283,11169,7798
1292,11429,7834
1276,10822,7732
1278,11062,7766
1280,11303,7794
1283,11561,7826
1276,10955,7735
1282,11194,7765
1282,11435,7790
1296,11693,7819
1274,11087,7738
1279,11327,7765
1280,11567,7786
1290,11827,7811
1269,11218,7741
1278,11459,7764
1287,11700,7782
1291,11959,7803
1273,11352,7744
1282,11591,7764
1286,11832,7778
1292,12090,7796
1275,11484,7747
1277,11725,7763
1288,11964,7774
1302,12223,7788
1277,11616,7751
1285,11857,7762
1291,12097,7770
1302,12355,7780
1278,11749,7754
1292,11989,7762
1297,12229,7766
1302,12486,7772
1285,11883,7756
1288,12122,7762
1302,12360,7762
1313,12619,7764
1288,12015,7759
1296,12255,7761
1308,12492,7758
1308,12750,7757
1295,12150,7762
1298,12388,7760
1307,12625,7754
1314,12881,7749
1294,12283,7765
1300,12520,7760
1310,12757,7750
1322,13013,7741
1309,12416,7768
1313,12654,7759
