depth,phi,theta
3041,19864,4285
3264,19685,4025
3136,20256,4741
3086,20132,4514
3038,19989,4286
3325,19807,4029
3147,20388,4737
3077,20261,4512
3030,20113,4287
3236,19927,4033
3141,20520,4733
3068,20390,4511
3033,20238,4288
3039,20048,4038
3144,20652,4729
3083,20518,4509
3039,20364,4289
2998,20169,4042
3139,20784,4725
3145,20646,4507
3037,20488,4290
2994,20291,4047
3181,20916,4720
3343,20774,4506
3042,20613,4292
2985,20412,4052
3310,21048,4716
3465,20903,4504
3048,20738,4293
2995,20534,4057
3447,21179,4711
3599,21031,4502
3322,20864,4295
3002,20656,4062
3598,21311,4706
3694,21159,4500
3644,20988,4296
3000,20778,4068
3749,21442,4701
3696,21287,4498
3647,21114,4298
3003,20900,4073
3777,21573,4696
3707,21415,4496
3655,21239,4299
3011,21023,4079
3787,21704,4691
3704,21542,4494
3656,21364,4301
3217,21146,4085
3797,21834,4685
3717,21670,4492
3659,21489,4303
3599,21268,4091
3799,21965,4679
3732,21798,4490
3670,21614,4305
3620,21391,4097
3808,22095,4674
3731,21926,4488
3679,21739,4306
3622,21514,4104
3812,22226,4668
3743,22053,4486
3677,21865,4308
3618,21638,4110
3812,22356,4662
3748,22180,4484
3694,21990,4310
3636,21762,4117
3824,22486,4656
3755,22308,4482
3698,22115,4312
3636,21885,4124
3835,22615,4649
3765,22435,4479
3711,22241,4314
3647,22009,4131
3847,22745,4643
3773,22562,4477
3717,22367,4316
3663,22134,4138
3845,22874,4637
3784,22690,4475
3730,22492,4319
3672,22258,4145
3860,23003,4630
3800,22817,4472
3735,22617,4321
3673,22383,4153
3876,23132,4623
3810,22944,4470
3742,22743,4323
3692,22507,4161
3892,23261,4617
3822,23070,4468
3762,22869,4325
3701,22632,4168
3903,23390,4610
3833,23197,4465
3774,22994,4328
3704,22758,4176
3916,23518,4603
3843,23324,4463
3780,23120,4330
3720,22883,4184
3929,23646,4596
3860,23451,4460
3800,23246,4333
3727,23009,4192
3938,23774,4589
3875,23577,4458
3810,23372,4335
3742,23135,4200
3959,23902,4581
3882,23703,4456
3827,23498,4338
3753,23260,4208
3975,24029,4574
3899,23830,4453
3840,23624,4340
3775,23387,4217
3982,24156,4567
3919,23957,4451
3855,23750,4343
3793,23513,4225
4005,24284,4559
3937,24082,4448
3867,23876,4346
3812,23640,4234
4015,24411,4551
3954,24209,4446
3887,24002,4349
3822,23767,4242
4042,24537,4544
3967,24335,4443
3912,24129,4351
3841,23893,4251
4056,24664,4536
3982,24461,4441
3925,24254,4354
3862,24021,4260
4074,24790,4529
4004,24587,4438
3946,24380,4357
3881,24148,4269
4093,24916,4521
4019,24713,4436
3960,24507,4360
3904,24275,4278
4103,25042,4513
4043,24838,4433
3984,24633,4363
3928,24403,4287
4127,25167,4505
4057,24964,4431
4000,24759,4366
3943,24531,4296
4142,25293,4497
4089,25089,4428
4020,24886,4369
3951,24659,4305
4159,25418,4489
4097,25215,4426
4049,25012,4372
3994,24788,4314
4179,25543,4481
4125,25340,4423
4067,25139,4375
4009,24916,4323
4208,25668,4473
4143,25465,4421
4096,25266,4379
4037,25045,4332
4235,25793,4465
4165,25591,4419
4113,25392,4382
4062,25174,4342
4246,25917,4457
4196,25716,4416
4143,25519,4385
4086,25303,4351
4272,26041,4449
4220,25841,4414
4172,25646,4388
4114,25433,4361
4304,26165,4441
4246,25966,4412
4198,25772,4392
4152,25562,4370
4314,26289,4433
4265,26090,4409
4230,25899,4395
4178,25691,4380
4336,26412,4425
4290,26216,4407
4250,26026,4399
4203,25821,4389
4345,26535,4417
4314,26340,4405
4271,26153,4402
4232,25951,4398
4185,26658,4409
4337,26465,4403
4314,26280,4406
4261,26081,4408
3996,26781,4401
4278,26590,4401
4333,26407,4409
4300,26211,4418
3837,26904,4393
4077,26714,4398
4342,26535,4413
4327,26341,4427
3701,27026,4385
3921,26838,4396
4176,26662,4416
4363,26472,4436
3589,27148,4377
3758,26963,4394
3989,26789,4420
4262,26603,4446
3586,27270,4369
3643,27087,4392
3822,26916,4423
4068,26733,4456
3598,27392,4362
3580,27212,4390
3689,27044,4427
3891,26864,4465
3609,27514,4354
3604,27336,4388
3593,27171,4430
3734,26996,4475
3640,27636,4346
3632,27460,4386
3617,27298,4434
3621,27127,4484
3640,27756,4338
3643,27584,4384
3644,27425,4438
3632,27259,4494
3667,27877,4331
3671,27708,4383
3672,27553,4442
3657,27390,4503
3693,27997,4323
3694,27832,4381
3700,27681,4446
3689,27522,4512
3700,28119,4316
3723,27955,4379
3724,27808,4449
3722,27653,4522
3742,28239,4308
3730,28080,4378
3753,27936,4453
3746,27785,4531
3764,28359,4301
3767,28204,4376
3771,28064,4457
3794,27918,4541
3787,28479,4294
3802,28327,4375
3825,28191,4461
3827,28050,4550
4840,28599,4287
4858,28451,4373
3859,28319,4464
3875,28182,4559
4875,28718,4279
4907,28574,4372
4929,28447,4468
4971,28314,4568
4899,28837,4273
4930,28698,4370
4975,28575,4472
5011,28447,4577
4931,28956,4266
4978,28821,4369
5009,28703,4476
5067,28580,4586
4963,29076,4259
5014,28945,4368
5067,28831,4480
5126,28713,4595
3809,29195,4252
3869,29069,4367
3919,28960,4484
3975,28845,4604
3797,29313,4246
3849,29192,4366
3920,29087,4488
3966,28979,4613
5067,29432,4240
5129,29315,4365
5206,29215,4491
5303,29111,4622
5103,29550,4233
5169,29438,4364
5257,29343,4496
5345,29244,4630
5118,29668,4227
5210,29562,4363
5325,29471,4499
5385,29378,4639
5154,29786,4221
5263,29685,4363
5367,29599,4503
5462,29511,4647
5195,29905,4215
5296,29808,4362
5424,29728,4507
5517,29645,4656
5224,30023,4210
5353,29932,4361
5483,29856,4511
5590,29778,4664
5276,30140,4204
5396,30055,4361
5529,29985,4515
5668,29911,4673
5313,30257,4199
5436,30177,4360
5594,30113,4519
5733,30045,4680
5346,30375,4194
5498,30300,4360
5656,30241,4523
5826,30179,4689
5386,30492,4189
5543,30424,4360
5719,30369,4527
2298,30313,4697
5423,30609,4184
5570,30547,4360
2261,30498,4531
2338,30447,4705
5463,30726,4179
2435,30670,4360
2297,30627,4535
2366,30581,4712
5484,30844,4175
2224,30793,4360
2302,30755,4538
2392,30715,4720
5549,30960,4170
2256,30916,4360
2324,30884,4542
2425,30848,4727
2207,31077,4166
2258,31039,4360
2352,31013,4546
5717,30983,4735
2164,31193,4162
2271,31162,4360
2380,31141,4550
5618,31117,4742
2222,31311,4158
2287,31285,4360
2391,31270,4554
5579,31251,4749
2224,31427,4155
2314,31408,4361
5571,31398,4558
5496,31385,4757
2230,31544,4152
2339,31531,4362
5522,31528,4561
5509,31519,4764
2242,31660,4148
2340,31654,4362
5449,31656,4565
5631,31654,4770
2261,31777,4145
5495,31777,4363
5405,31785,4569
5660,31788,4777
2284,31893,4142
5457,31900,4364
5453,31914,4573
6869,31922,4784
2301,32009,4140
5401,32023,4365
5507,32042,4576
6985,32057,4790
2301,32126,4137
5361,32146,4366
5586,32171,4580
7070,32191,4796
2304,32242,4135
5327,32270,4367
5600,32300,4584
7171,32326,4803
5031,32359,4134
5331,32393,4368
6785,32430,4588
7282,32461,4809
5054,32475,4132
5410,32516,4369
6863,32558,4591
7383,32594,4814
5082,32591,4130
5389,32638,4371
7011,32687,4595
7492,32728,4820
5113,32707,4129
5460,32762,4372
5860,32816,4598
7567,32863,4826
5149,32823,4128
5555,32885,4374
5920,32945,4602
6377,32997,4831
5293,32940,4127
5619,33008,4375
6002,33075,4606
6467,33133,4837
5271,33057,4127
5989,33131,4377
6067,33203,4609
6565,33267,4842
5283,33173,4126
6782,33255,4379
6667,33332,4613
6667,33401,4847
5328,33289,4126
6854,33378,4381
7454,33461,4616
7785,33535,4852
5338,33406,4126
6921,33501,4383
7513,33590,4620
7779,33670,4857
5378,33522,4127
6997,33625,4385
7604,33719,4623
7760,33804,4861
5442,33639,4127
7061,33748,4387
7674,33848,4627
7735,33939,4866
5471,33757,4128
7118,33872,4390
7737,33978,4630
7721,34073,4870
5465,33873,4129
7190,33995,4392
7794,34107,4633
7704,34208,4874
6728,33991,4130
7242,34119,4395
7804,34236,4637
7703,34341,4878
6734,34107,4132
5097,34243,4397
7810,34364,4639
7684,34475,4882
6766,34224,4133
5182,34366,4400
7809,34494,4643
7672,34610,4886
5204,34342,4136
5282,34490,4402
7800,34622,4646
7683,34744,4889
5158,34459,4138
5263,34614,4405
7819,34752,4650
7711,34879,4893
5170,34577,4141
5266,34738,4409
7814,34882,4653
7133,35013,4896
6956,34695,4143
7617,34862,4412
6601,35011,4656
7758,35147,4899
7001,34813,4146
7646,34986,4415
7842,35139,4659
7826,35281,4902
7019,34930,4149
5988,35110,4418
7821,35269,4662
7847,35414,4905
7077,35049,4153
7748,35234,4421
7843,35398,4665
7953,35549,4907
5532,35167,4156
7827,35358,4425
7862,35526,4668
0,35682,4910
7158,35286,4160
7864,35483,4429
7881,35656,4671
8081,35816,4912
7217,35405,4165
7889,35607,4432
7912,35786,4674
7774,35950,4914
7252,35524,4169
7923,35732,4436
7826,35914,4677
7279,83,4916
7313,35642,4173
7938,35855,4439
7355,43,4679
6814,217,4918
7333,35761,4178
7604,35980,4443
6924,172,4682
6453,350,4920
7354,35881,4183
7126,105,4447
6553,302,4684
6074,484,4921
7343,1,4188
6773,230,4451
6207,431,4687
5755,618,4922
7086,121,4194
6429,355,4455
5892,560,4690
5483,751,4924
6741,241,4199
6124,480,4460
5647,689,4693
5201,884,4925
6454,362,4206
5839,605,4464
5365,817,4695
5009,1016,4926
6165,482,4211
5597,730,4468
5163,946,4697
4818,1150,4926
5909,602,4218
5377,855,4472
4964,1076,4700
4621,1283,4927
5695,724,4224
5174,980,4476
4779,1204,4702
4427,1415,4927
5447,845,4231
4959,1106,4481
4575,1334,4705
4289,1548,4928
5230,966,4238
4783,1231,4486
4421,1463,4707
4129,1681,4928
5043,1088,4245
4617,1357,4491
4275,1592,4709
3996,1814,4928
4881,1210,4252
4460,1481,4495
4145,1720,4712
3872,1945,4927
4703,1332,4260
4317,1608,4500
4012,1849,4714
3744,2078,4927
4575,1454,4267
4179,1733,4505
3868,1978,4716
3632,2210,4927
4415,1577,4275
4062,1859,4510
3713,2107,4718
3527,2342,4926
4296,1700,4283
3693,1985,4515
3667,2236,4720
3434,2474,4925
4148,1823,4292
3661,2112,4520
3580,2365,4722
3353,2606,4925
3830,1946,4300
3554,2238,4525
3487,2494,4724
3280,2737,4923
3714,2070,4308
3456,2363,4530
3406,2622,4726
3208,2869,4922
3617,2193,4317
3426,2490,4535
3325,2751,4728
3130,3000,4921
3552,2318,4326
3400,2616,4540
3243,2880,4730
3068,3132,4920
3436,2442,4335
3379,2743,4546
3166,3009,4732
2997,3263,4918
3359,2567,4344
3304,2870,4551
3089,3138,4734
2932,3394,4916
3300,2692,4353
3223,2996,4556
3040,3266,4735
2882,3525,4915
3234,2817,4363
3163,3123,4561
2985,3395,4737
2830,3656,4912
3194,2942,4372
3089,3250,4567
2926,3523,4738
2779,3786,4910
3185,3068,4382
3042,3377,4573
2877,3651,4740
2736,3917,4908
3176,3194,4391
2981,3504,4578
2820,3780,4742
2692,4047,4906
3113,3320,4402
2920,3632,4584
2783,3909,4743
2646,4178,4903
3072,3447,4411
2867,3759,4589
2735,4037,4745
2606,4308,4900
3016,3574,4422
2816,3886,4595
2696,4166,4746
2573,4437,4898
2953,3700,4432
2780,4014,4600
2654,4294,4747
2540,4567,4895
2896,3827,4442
2741,4141,4606
2618,4422,4749
2516,4697,4892
2847,3954,4453
2702,4269,4612
2583,4550,4750
2485,4826,4889
2787,4082,4464
2659,4396,4618
2545,4679,4752
2458,4956,4886
2744,4210,4474
2627,4525,4623
2520,4807,4752
2434,5085,4882
2696,4339,4485
2588,4653,4629
2493,4936,4754
2410,5214,4879
2658,4467,4495
2555,4780,4635
2468,5063,4755
2381,5342,4875
2632,4595,4506
2525,4909,4640
2442,5192,4756
2349,5471,4872
2600,4724,4517
2497,5037,4646
2419,5320,4757
2337,5599,4868
2556,4853,4528
2469,5165,4652
2394,5448,4758
2315,5728,4864
2536,4982,4539
2450,5293,4658
2360,5576,4759
2301,5856,4861
2508,5112,4550
2425,5422,4664
2344,5704,4760
2285,5984,4857
2478,5242,4561
2398,5551,4670
2328,5832,4761
2271,6112,4853
2456,5372,4572
2377,5679,4675
2315,5959,4762
2255,6240,4848
2431,5502,4583
2352,5808,4681
2294,6087,4763
2250,6367,4844
2405,5633,4595
2336,5937,4687
2283,6216,4763
2233,6494,4840
2381,5763,4606
2315,6066,4693
2263,6343,4764
2221,6622,4836
2351,5894,4617
2293,6195,4699
2252,6471,4765
2214,6748,4831
2334,6025,4628
2281,6324,4705
2242,6599,4766
2207,6875,4827
2320,6156,4640
2270,6453,4710
2231,6726,4767
2194,7002,4822
2297,6288,4651
2248,6583,4716
2224,6854,4767
2192,7128,4817
2277,6420,4662
2241,6712,4722
2216,6982,4768
2190,7255,4813
2260,6552,4673
2234,6841,4728
2206,7109,4768
2184,7381,4808
2257,6683,4685
2225,6971,4733
2204,7237,4769
2184,7507,4804
2234,6816,4696
2213,7100,4739
2202,7364,4769
2184,7632,4799
2222,6948,4707
2206,7230,4745
2196,7491,4770
2184,7758,4794
2217,7081,4718
2200,7360,4751
2196,7619,4771
2184,7884,4789
2209,7214,4730
2193,7490,4756
2196,7747,4771
2182,8008,4784
2204,7346,4741
2192,7620,4762
2186,7874,4771
2185,8134,4779
2192,7480,4752
2184,7750,4767
2192,8001,4772
2186,8259,4774
2188,7613,4763
2184,7880,4773
2192,8128,4772
2190,8383,4769
2185,7746,4774
2180,8010,4778
2187,8255,4772
2188,8508,4764
2180,7880,4785
2180,8139,4784
2192,8382,4773
2198,8632,4759
2175,8014,4795
2178,8270,4790
2196,8509,4773
2214,8757,4754
2173,8147,4806
2182,8400,4795
2195,8636,4774
2221,8880,4749
2171,8282,4817
2184,8530,4800
2203,8763,4774
2217,9004,4744
2173,8416,4828
2191,8661,4806
2210,8890,4774
2233,9128,4739
2172,8550,4838
2189,8791,4811
2215,9017,4775
2237,9252,4733
2181,8685,4849
2193,8921,4817
2229,9144,4775
2248,9375,4728
2180,8819,4859
2206,9053,4822
2234,9271,4775
2256,9499,4723
2179,8954,4870
2209,9183,4827
2239,9398,4775
2268,9621,4718
2191,9089,4880
2212,9314,4832
2249,9524,4775
2280,9744,4713
2204,9224,4890
2230,9445,4837
2266,9651,4775
2302,9867,4708
2206,9359,4900
2236,9575,4842
2277,9778,4776
2318,9989,4703
2215,9494,4911
2243,9706,4847
2290,9905,4776
2335,10112,4698
2224,9629,4921
2257,9837,4852
2306,10031,4776
2340,10234,4693
2242,9765,4930
2272,9968,4857
2316,10158,4776
2363,10356,4688
2260,9901,4940
2292,10099,4862
2338,10284,4776
2388,10478,4683
2269,10036,4950
2306,10230,4867
2356,10410,4776
2409,10600,4678
2277,10172,4959
2331,10361,4871
2381,10537,4777
2447,10722,4674
2296,10308,4968
2340,10492,4876
2402,10664,4777
2465,10843,4669
2313,10444,4978
2365,10623,4881
2428,10790,4777
2484,10965,4664
2336,10580,4986
2390,10754,4885
2446,10916,4777
2515,11086,4659
2360,10716,4996
2419,10885,4890
2474,11042,4777
2537,11207,4655
2385,10852,5004
2441,11017,4894
2506,11169,4777
2569,11328,4650
2413,10988,5013
2471,11148,4899
2534,11295,4778
2597,11449,4646
2436,11125,5022
2494,11279,4903
2563,11421,4778
2630,11569,4641
2474,11261,5030
2519,11410,4907
2597,11548,4777
2664,11691,4637
2496,11397,5038
2555,11542,4911
2631,11673,4778
2692,11811,4632
2531,11534,5046
2582,11673,4915
2658,11800,4778
2728,11931,4628
2558,11670,5054
2626,11805,4919
2696,11926,4778
2768,12052,4624
2599,11807,5062
2651,11936,4923
2737,12052,4778
2809,12172,4620
2640,11944,5070
2696,12067,4927
2776,12178,4778
2856,12292,4616
2676,12080,5077
2739,12198,4931
2825,12304,4779
2908,12412,4613
2716,12217,5085
2782,12330,4935
2872,12430,4778
2957,12531,4609
2777,12354,5092
2833,12461,4938
2920,12556,4779
3004,12651,4605
2814,12490,5099
2891,12593,4942
2974,12682,4779
3048,12771,4601
2878,12627,5106
2939,10291,4945
3024,12808,4780
3106,12891,4598
2933,12764,5113
2999,12855,4949
3078,12934,4780
3171,13010,4595
2988,12901,5119
3059,12987,4952
3144,13059,4780
3222,13130,4591
3061,13037,5126
3124,13118,4956
3210,13185,4780
3298,13249,4588
3128,13175,5132
3200,13250,4958
3279,13311,4781
3368,13368,4585
3204,13311,5138
3271,13382,4962
3351,13437,4781
3438,13488,4583
3292,13448,5144
3358,13513,4965
3445,13563,4781
3521,13607,4580
3385,13585,5149
3447,13644,4968
3528,13688,4782
3598,13726,4577
3473,13722,5155
3540,13776,4971
3611,13813,4782
3675,13845,4575
3574,13858,5160
3644,13907,4974
3708,13939,4782
3780,13964,4572
3667,13996,5166
3735,14038,4976
3820,14065,4783
3872,14083,4570
3789,14132,5170
3866,14169,4979
3915,14191,4783
3986,14202,4568
3927,14269,5175
3979,14301,4982
4035,14317,4784
4095,14321,4566
4064,14406,5180
4112,14432,4984
4170,14442,4784
4211,14441,4564
4210,14542,5185
4261,14564,4987
4290,14568,4785
4211,14559,4562
4377,14679,5189
4387,14695,4989
4280,14693,4785
4191,14678,4561
4462,14816,5193
4369,14826,4991
4266,14819,4786
4156,14797,4559
4443,14952,5197
4343,14957,4993
4232,14944,4786
4137,14916,4558
4424,15089,5201
4311,15088,4996
4216,15070,4787
4123,15035,4557
4395,15226,5204
4279,15219,4998
4188,15196,4788
4103,15154,4556
4364,15362,5207
4254,15351,5000
4164,15321,4788
4081,15273,4555
4339,15499,5211
4244,15482,5002
4140,15447,4789
4062,15392,4554
4318,15635,5214
4210,15613,5004
4128,15572,4790
4026,15511,4554
4287,15771,5216
4191,15744,5006
4100,15698,4791
4013,15630,4554
4277,15907,5219
4173,15875,5007
4075,15824,4792
4003,15749,4554
4247,16044,5222
4145,16007,5009
3161,15949,4793
3090,15869,4554
4219,16180,5224
4131,16137,5010
4047,16075,4793
3960,15988,4554
4205,16316,5226
4108,16268,5011
4025,16200,4795
2796,16107,4554
4181,16452,5228
4091,16399,5013
4013,16326,4795
2799,16226,4555
4157,16587,5230
4066,16530,5014
3996,16451,4796
2882,16346,4555
4151,16723,5231
4055,16660,5016
3976,16577,4798
2828,16465,4556
4122,16859,5233
4039,16792,5017
3960,16703,4799
2786,16585,4557
4103,16994,5234
4020,16922,5018
3947,16829,4800
2747,16704,4559
4097,17130,5235
4006,17053,5019
3933,16954,4801
2696,16825,4560
4070,17266,5236
3984,17183,5020
3922,17079,4802
2669,16944,4561
4060,17401,5236
3973,17314,5021
3913,17205,4804
3835,17064,4563
4044,17535,5237
3970,17444,5021
3884,17331,4805
3834,17184,4564
4034,17671,5237
3955,17574,5022
3886,17457,4806
3822,17304,4567
4012,17807,5238
3942,17705,5023
3878,17583,4808
3816,17424,4569
4010,17941,5238
3928,17836,5024
3862,17708,4809
3799,17545,4572
4001,18075,5237
3920,17966,5024
3856,17834,4811
3795,17666,4574
3982,18210,5237
3913,18096,5025
3848,17959,4812
3774,17786,4576
3977,18345,5236
3897,18226,5025
3839,18085,4814
3788,17907,4579
3970,18479,5236
3894,18356,5026
3834,18211,4815
3773,18028,4583
3959,18613,5235
3890,18486,5026
3825,18337,4817
3762,18149,4586
3948,18747,5234
3879,18616,5026
3821,18463,4819
3754,18270,4589
3920,18882,5233
3867,18746,5026
3808,18589,4821
3755,18391,4593
3577,19015,5232
3864,18876,5026
3799,18715,4822
3744,18513,4597
3299,19149,5230
3836,19006,5027
3801,18840,4824
3749,18635,4600
3288,19282,5228
3527,19135,5027
3796,18966,4826
3744,18756,4604
3282,19416,5227
3247,19265,5026
3783,19093,4828
3737,18878,4608
3285,19549,5225
3216,19395,5026
3618,19219,4830
3716,19001,4613
3279,19682,5223
3204,19524,5026
3267,19345,4832
3329,19124,4617
3283,19815,5220
3231,19654,5026
3178,19471,4834
3126,19246,4622
3638,19948,5218
3211,19783,5026
3167,19597,4836
3120,19368,4627
3920,20080,5215
3220,19912,5026
3172,19723,4839
3115,19491,4631
3912,20213,5213
3222,20041,5025
3177,19849,4841
3112,19614,4636
3907,20345,5210
3560,20170,5025
3161,19976,4843
3102,19738,4642
